大友 有起哉	おおとも ゆきや	ootomo_yukiya@example.com	男	34	1984/9/2	既婚	千葉県	090-1055-7558	ドコモ	左ルー・混ぜ混ぜ派
柴山 充則	しばやま みつのり	shibayama_mitsunori@example.com	男	38	1980/7/18	既婚	長崎県	090-9803-3067	au	奥ルー・ルー攻め派
宮本 ヒロ	みやもと ひろ	miyamoto_hiro@example.com	男	20	1998/6/17	既婚	静岡県	090-2888-6287	au	左ルー・別口派
山城 明宏	やましろ あきひろ	yamashiro_akihiro@example.com	男	32	1986/4/5	未婚	滋賀県	080-7881-2311	au	ぶっかけ・ルー攻め派
橋口 莉央	はしぐち りお	hashiguchi_rio@example.com	女	48	1969/11/20	既婚	栃木県	080- 877-2563	ドコモ	左ルー・ルー攻め派
窪田 優	くぼた ゆう	kubota_yuu@example.com	女	63	1955/3/2	既婚	埼玉県	080-8560-8624	ドコモ	ぶっかけ・せき止め派
岡村 南朋	おかむら なお	okamura_nao@example.com	女	73	1945/8/17	既婚	千葉県	090-7377-9149	ソフトバンク	左ルー・せき止め派
細野 そら	ほその そら	hosono_sora@example.com	女	47	1971/2/24	既婚	佐賀県	090-2716-9041	ソフトバンク	奥ルー・ルー攻め派
山上 英嗣	やまがみ ひでつぐ	yamagami_hidetsugu@example.com	男	29	1988/12/17	未婚	大阪府	080-6519-7995	au	左ルー・せき止め派
梅原 里奈	うめはら りな	umehara_rina@example.com	女	78	1940/8/21	既婚	北海道	080-3373-4361	ドコモ	ぶっかけ・混ぜ混ぜ派
増田 太朗	ますだ たろう	masuda_tarou@example.com	男	33	1985/4/17	既婚	山口県	080-1667-4451	ドコモ	奥ルー・混ぜ混ぜ派
塚田 さとみ	つかだ さとみ	tsukada_satomi@example.com	女	50	1968/9/26	既婚	群馬県	090-1292-9690	ドコモ	右ルー・せき止め派
畑 拓郎	はたけ たくろう	hatake_takurou@example.com	男	71	1947/2/21	既婚	広島県	090-9308- 177	ドコモ	ぶっかけ・混ぜ混ぜ派
蒼井 雅彦	あおい まさひこ	aoi_masahiko@example.com	男	44	1973/10/29	既婚	北海道	090-1654-1623	ソフトバンク	左ルー・ルー攻め派
片岡 沙知絵	かたおか さちえ	kataoka_sachie@example.com	女	74	1944/6/15	既婚	宮城県	080-3467-4463	ドコモ	ぶっかけ・ナン派
安倍 みき	あべ みき	abe_miki@example.com	女	48	1970/2/9	既婚	滋賀県	090-2228-7756	ドコモ	別盛り・ルー攻め派
海音寺 朝陽	かいおんじ あさひ	kaionji_asahi@example.com	女	52	1965/10/29	既婚	千葉県	080-7319-6850	ドコモ	ぶっかけ・混ぜ混ぜ派
羽田 宏行	はだ ひろゆき	hada_hiroyuki@example.com	男	20	1998/9/21	既婚	熊本県	090-1048-2979	au	手前ルー・せき止め派
大竹 優一	おおたけ ゆういち	ootake_yuuichi@example.com	男	47	1971/3/3	既婚	千葉県	090-9198-1631	ソフトバンク	奥ルー・せき止め派
河合 美菜	かわい みな	kawai_mina@example.com	女	68	1950/2/14	既婚	神奈川県	090-8640-3689	ソフトバンク	ぶっかけ・混ぜ混ぜ派
栗原 裕司	くりはら ゆうじ	kurihara_yuuji@example.com	男	60	1958/10/9	既婚	岐阜県	090-3380-4129	au	ぶっかけ・せき止め派
杉原 りえ	すぎはら りえ	sugihara_rie@example.com	女	65	1953/2/26	既婚	兵庫県	090-8764-5852	au	奥ルー・ルー攻め派
神田 優一	かんだ ゆういち	kannda_yuuichi@example.com	男	45	1973/9/9	既婚	福島県	090-7662-5693	ドコモ	右ルー・せき止め派
中本 淳子	なかもと あつこ	nakamoto_atsuko@example.com	女	42	1976/3/21	既婚	大阪府	090-2032-6165	ドコモ	奥ルー・せき止め派
下山 だん吉	しもやま だんきち	shimoyama_dankichi@example.com	男	20	1998/3/11	未婚	埼玉県	080-9231-7124	au	ぶっかけ・ルー攻め派
中 竜也	なか たつや	naka_tatsuya@example.com	男	33	1985/6/3	既婚	新潟県	090-8514- 957	ドコモ	左ルー・ルー攻め派
松下 隼士	まつした しゅんじ	matsushita_shunji@example.com	男	32	1986/6/17	既婚	富山県	090-3113- 939	au	左ルー・せき止め派
井口 聖陽	いぐち まさあき	iguchi_masaaki@example.com	男	47	1971/5/23	既婚	三重県	080- 266-3860	ソフトバンク	ぶっかけ・せき止め派
宇田川 真希	うだがわ まき	udagawa_maki@example.com	女	43	1975/1/25	既婚	茨城県	090-7651- 256	ドコモ	ぶっかけ・混ぜ混ぜ派
徳永 璃子	とくなが りこ	tokunaga_riko@example.com	女	68	1950/10/7	既婚	山口県	090-9615-7616	ドコモ	右ルー・せき止め派
菊池 七世	きくち ななせ	kikuchi_nanase@example.com	女	75	1942/11/8	既婚	東京都	080-4218-4364	ドコモ	ぶっかけ・ルー攻め派
豊田 克実	とよた かつみ	toyota_katsumi@example.com	男	40	1978/2/26	既婚	新潟県	080-7993-5034	ドコモ	ぶっかけ・せき止め派
八田 美月	やつだ みづき	yatsuda_miduki@example.com	女	74	1944/9/20	既婚	神奈川県	080-2377-7991	ドコモ	別盛り・ルー攻め派
大森 コウ	おおもり こう	oomori_kou@example.com	女	21	1997/8/11	未婚	京都府	090-7286-9425	ドコモ	左ルー・せき止め派
緒方 隆	おがた たかし	ogata_takashi@example.com	男	50	1968/5/18	既婚	群馬県	080-1954-6865	ドコモ	奥ルー・せき止め派
岸田 ジローラモ	きしだ じろーらも	kishida_girolamo@example.com	男	60	1958/7/5	既婚	愛知県	090-7246-1730	au	手前ルー・せき止め派
戸田 茜	とだ あかね	toda_akane@example.com	女	23	1995/4/10	未婚	広島県	090-3262-7292	au	左ルー・混ぜ混ぜ派
上杉 守	うえすぎ まもる	uesugi_mamoru@example.com	男	79	1939/2/17	既婚	群馬県	090-9780-3695	ドコモ	ぶっかけ・せき止め派
小沢 徹	おざわ とおる	ozawa_tooru@example.com	男	29	1989/4/29	既婚	神奈川県	090- 744-1937	ソフトバンク	左ルー・混ぜ混ぜ派
堀江 はるみ	ほりえ はるみ	horie_harumi@example.com	女	75	1943/4/28	既婚	岐阜県	090-2373-8194	ドコモ	奥ルー・ルー攻め派
梅津 まさみ	うめづ まさみ	umedu_masami@example.com	女	79	1939/1/7	既婚	埼玉県	080-1514-9620	ドコモ	ぶっかけ・別口派
森本 里穂	もりもと りほ	morimoto_riho@example.com	女	79	1939/4/8	既婚	石川県	090-6879-6387	ソフトバンク	ぶっかけ・せき止め派
山形 さやか	やまがた さやか	yamagata_sayaka1@example.com	女	59	1959/1/13	既婚	大阪府	080-3111-9564	ドコモ	左ルー・ルー攻め派
長谷 耕司	ながや こうじ	nagaya_kouji@example.com	男	80	1938/1/22	既婚	秋田県	090-7183-9464	au	ぶっかけ・ルー攻め派
大坂 華子	おおさか はなこ	oosaka_hanako@example.com	女	27	1991/3/6	未婚	大分県	080-6874-2803	ドコモ	手前ルー・ルー攻め派
河内 将也	かわうち まさや	kawauchi_masaya@example.com	男	71	1946/12/8	既婚	長野県	090-5268-1026	ドコモ	ぶっかけ・せき止め派
細山 奈々	ほそやま なな	hosoyama_nana@example.com	女	53	1965/3/12	既婚	鹿児島県	080-8724-7215	ソフトバンク	ぶっかけ・ルー攻め派
小沼 研二	こぬま けんじ	konuma_kenji@example.com	男	76	1942/4/23	既婚	神奈川県	080-3045-5783	ドコモ	手前ルー・別口派
黒沢 徹	くろさわ とおる	kurosawa_tooru@example.com	男	39	1979/5/22	既婚	岐阜県	090-5326-1486	ドコモ	奥ルー・せき止め派
寺島 優	てらしま ゆう	terashima_yuu@example.com	女	59	1958/11/9	既婚	長崎県	080-9528-5305	ドコモ	ぶっかけ・別口派
大地 晴臣	おおち はるおみ	oochi_haruomi@example.com	男	74	1944/5/1	既婚	北海道	080-4057-4946	ソフトバンク	手前ルー・ルー攻め派
中西 智花	なかにし ともか	nakanishi_tomoka@example.com	女	60	1958/4/15	既婚	秋田県	080-4724-1693	ドコモ	ぶっかけ・せき止め派
岡崎 薫	おかざき かおる	okazaki_kaoru@example.com	男	47	1971/7/16	未婚	香川県	090-2351-9222	ソフトバンク	左ルー・別口派
東 涼	ひがし りょう	higashi_ryou@example.com	女	26	1992/6/4	既婚	富山県	080-2911-2716	au	奥ルー・ナン派
三井 樹里	みつい じゅり	mitsui_juri@example.com	女	54	1964/8/9	既婚	北海道	080-8893-7727	ドコモ	ぶっかけ・せき止め派
山根 フミヤ	やまね ふみや	yamane_fumiya@example.com	男	72	1946/3/22	既婚	沖縄県	080-6004-5239	au	ぶっかけ・ルー攻め派
石沢 莉央	いしざわ りお	ishizawa_rio@example.com	女	80	1938/2/7	既婚	広島県	090-2832-5550	ドコモ	ぶっかけ・ルー攻め派
寺田 明	てらだ あきら	terada_akira@example.com	男	59	1958/10/30	既婚	埼玉県	080-9597-8638	ドコモ	左ルー・ナン派
松浦 俊二	まつうら しゅんじ	matsuura_shunji@example.com	男	74	1944/6/4	既婚	群馬県	080- 589-5041	ソフトバンク	別盛り・別口派
柳 友香	やなぎ ともか	yanagi_tomoka@example.com	女	27	1991/5/14	既婚	東京都	080-9564-2816	ドコモ	奥ルー・混ぜ混ぜ派
白木 美月	しらき みづき	shiraki_miduki@example.com	女	56	1962/1/4	既婚	愛知県	090-4525-7630	ドコモ	ぶっかけ・せき止め派
堀越 一恵	ほりこし かづえ	horikoshi_kadue@example.com	女	59	1959/9/27	既婚	埼玉県	080-9963- 801	au	奥ルー・ナン派
水谷 涼	みずたに りょう	mizutani_ryou@example.com	女	37	1981/2/4	既婚	岩手県	080-6408-5826	ドコモ	左ルー・せき止め派
百瀬 惇	ももせ あつし	momose_atsushi@example.com	男	26	1992/5/28	未婚	千葉県	080-5191-8611	ドコモ	左ルー・混ぜ混ぜ派
平山 正義	ひらやま まさよし	hirayama_masayoshi@example.com	男	27	1991/6/8	未婚	広島県	080-7467-8157	au	ぶっかけ・混ぜ混ぜ派
大江 慶太	おおえ けいた	ooe_keita@example.com	男	69	1948/12/20	既婚	福井県	090-2330-3053	ソフトバンク	ぶっかけ・別口派
秋山 ちえみ	あきやま ちえみ	akiyama_chiemi@example.com	女	46	1971/10/20	既婚	東京都	090-8304-5635	ドコモ	ぶっかけ・ルー攻め派
水川 さやか	みずかわ さやか	mizukawa_sayaka@example.com	女	28	1989/12/19	既婚	千葉県	090-7231-4581	au	手前ルー・ナン派
岡部 徹	おかべ とおる	okabe_tohru@example.com	男	21	1997/5/18	未婚	東京都	090-6874-9375	au	ぶっかけ・別口派
ユースケ 正義	ゆーすけ まさよし	yusuke_masayoshi@example.com	男	71	1947/10/4	既婚	島根県	080-8792-8685	ツーカー	右ルー・ルー攻め派
平岡 扶樹	ひらおか もとき	hiraoka_motoki@example.com	男	74	1944/7/4	既婚	兵庫県	080-3292-2744	au	左ルー・ルー攻め派
邑野 さんま	むらの さんま	murano_sanma@example.com	男	57	1961/3/9	既婚	兵庫県	090-6169-7229	au	左ルー・ナン派
稲葉 夏希	いなば なつき	inaba_natsuki@example.com	女	64	1953/11/28	既婚	大阪府	090-1939-7042	ドコモ	左ルー・ルー攻め派
森口 洋介	もりぐち ようすけ	moriguchi_yousuke@example.com	男	61	1957/8/9	既婚	青森県	090-9099-5458	ソフトバンク	左ルー・ルー攻め派
日比野 ひかり	ひびの ひかり	hibino_hikari@example.com	女	64	1954/4/18	既婚	福島県	080-5999- 682	ソフトバンク	右ルー・せき止め派
矢野 貴嶺	やの たかね	yano_takane@example.com	男	37	1981/6/6	既婚	千葉県	090- 403-1241	ドコモ	左ルー・別口派
山城 克実	やましろ かつみ	yamashiro_katsumi@example.com	男	47	1971/4/6	既婚	神奈川県	090-7453-8171	ドコモ	左ルー・別口派
水島 裕司	みずしま ゆうじ	mizushima_yuuji@example.com	男	38	1980/1/3	既婚	埼玉県	090-5080-8696	ドコモ	ぶっかけ・せき止め派
石本 優	いしもと ゆう	ishimoto_yuu@example.com	女	35	1983/6/23	既婚	埼玉県	080-8104-6344	ドコモ	左ルー・混ぜ混ぜ派
高谷 雅彦	たかや まさひこ	takaya_masahiko@example.com	男	77	1941/8/22	既婚	広島県	080-2660-7306	ソフトバンク	右ルー・ルー攻め派
長岡 ひろみ	ながおか ひろみ	nagaoka_hiromi@example.com	女	22	1996/7/5	既婚	岡山県	090-9448-2287	ドコモ	手前ルー・混ぜ混ぜ派
深沢 獅童	ふかざわ しどう	fukazawa_shidou@example.com	男	54	1963/12/7	既婚	香川県	090-8779-1552	ドコモ	手前ルー・別口派
福山 寿々花	ふくやま すずか	fukuyama_suzuka@example.com	女	58	1960/7/26	既婚	福島県	090-2224-5463	ドコモ	ぶっかけ・ルー攻め派
堀口 大五郎	ほりぐち だいごろう	horiguchi_daigorou@example.com	男	67	1951/3/8	既婚	群馬県	090-1046-2098	au	左ルー・せき止め派
黒川 慢太郎	くろかわ まんたろう	kurokawa_mantarou@example.com	男	65	1953/8/9	既婚	東京都	080-9920-7766	ドコモ	右ルー・せき止め派
松谷 由宇	まつたに ゆう	matsutani_yuu@example.com	女	54	1964/7/9	既婚	神奈川県	080- 426-2672	ツーカー	右ルー・ルー攻め派
天野 なつみ	あまの なつみ	amano_natsumi@example.com	女	27	1991/8/9	未婚	埼玉県	090-5294- 817	au	手前ルー・ルー攻め派
石橋 美幸	いしばし みゆき	ishibashi_miyuki@example.com	女	67	1951/7/28	既婚	沖縄県	090-7475-2503	au	右ルー・せき止め派
原口 佑	はらぐち たすく	haraguchi_tasuku@example.com	男	54	1963/11/8	既婚	神奈川県	080-9347-2620	ドコモ	ぶっかけ・せき止め派
秋田 窈	あきた よう	akita_you@example.com	女	32	1985/12/30	既婚	愛知県	090-7415-1065	ドコモ	手前ルー・ルー攻め派
松本 光洋	まつもと みつひろ	matsumoto_mitsuhiro@example.com	男	34	1983/10/31	既婚	新潟県	080-8686-2999	ドコモ	手前ルー・せき止め派
安斎 那奈	あんざい なな	annzai_nana@example.com	女	77	1941/2/12	既婚	高知県	080-6145-3745	ドコモ	右ルー・せき止め派
高田 亜希	たかだ あき	takada_aki@example.com	女	29	1989/7/18	未婚	京都府	080-8974-2824	au	左ルー・せき止め派
市川 佳乃	いちかわ よしの	ichikawa_yoshino@example.com	女	67	1950/11/14	既婚	熊本県	080-2740-6025	ドコモ	左ルー・ルー攻め派
塚本 哲平	つかもと てっぺい	tsukamoto_teppei@example.com	男	74	1944/10/2	既婚	東京都	090-9213-9063	ドコモ	奥ルー・ルー攻め派
小宮 樹里	こみや じゅり	komiya_juri@example.com	女	29	1989/2/10	既婚	新潟県	090-1860-2033	ドコモ	ぶっかけ・混ぜ混ぜ派
坂野 哲平	いたの てっぺい	itano_teppei1@example.com	男	76	1942/7/2	既婚	茨城県	090-7826- 901	ソフトバンク	右ルー・混ぜ混ぜ派
大橋 茜	おおはし あかね	oohashi_akane1@example.com	女	54	1964/1/16	既婚	大阪府	080- 830-6373	ドコモ	別盛り・せき止め派
岡田 樹里	おかだ じゅり	okada_juri@example.com	女	70	1947/11/20	既婚	京都府	080-6719- 709	ソフトバンク	ぶっかけ・せき止め派
古田 勇太	ふるた ゆうた	furuta_yuuta@example.com	男	67	1951/2/14	既婚	埼玉県	080-2289-6788	au	別盛り・ルー攻め派
橋本 智花	はしもと ともか	hashimoto_tomoka@example.com	女	44	1974/7/30	既婚	愛知県	090-2070-3122	ドコモ	奥ルー・せき止め派
宮本 早紀	みやもと さき	miyamoto_saki@example.com	女	25	1993/8/20	未婚	神奈川県	090- 339-8205	ドコモ	ぶっかけ・混ぜ混ぜ派
長田 洋介	ながた ようすけ	nagata_yousuke@example.com	男	39	1979/2/19	既婚	大阪府	090- 224- 993	ドコモ	左ルー・ルー攻め派
蒼井 光博	あおい みつひろ	aoi_mitsuhiro@example.com	男	38	1980/9/16	既婚	香川県	080-9768-5349	ソフトバンク	ぶっかけ・混ぜ混ぜ派
栗林 夏空	くりばやし そら	kuribayashi_sora@example.com	女	25	1992/12/17	既婚	神奈川県	080-6723-5178	ドコモ	奥ルー・せき止め派
北 杏	きた あん	kita_ann@example.com	女	39	1979/4/24	既婚	北海道	090-7307-3663	ドコモ	左ルー・せき止め派
高田 充則	たかだ みつのり	takada_mitsunori@example.com	男	30	1988/9/28	未婚	大阪府	090-5537-6800	ソフトバンク	左ルー・ルー攻め派
水嶋 季衣	みずしま としえ	mizushima_toshie@example.com	女	42	1975/12/28	既婚	福島県	080-6900-4386	ツーカー	右ルー・別口派
植松 たまき	うえまつ たまき	uematsu_tamaki@example.com	女	35	1983/1/14	既婚	大阪府	080-1711-3673	ドコモ	右ルー・混ぜ混ぜ派
戸田 あさみ	とだ あさみ	toda_asami@example.com	女	44	1974/1/15	既婚	千葉県	080-8134-4984	au	別盛り・混ぜ混ぜ派
秋田 功補	あきた こうすけ	akita_kousuke@example.com	男	24	1994/2/11	未婚	東京都	080-2894-3505	ドコモ	左ルー・ルー攻め派
宮野 恵子	みやの けいこ	miyano_keiko@example.com	女	59	1959/5/27	既婚	沖縄県	080-6111-6965	ドコモ	左ルー・混ぜ混ぜ派
古川 コウ	ふるかわ こう	furukawa_kou@example.com	女	73	1945/1/13	既婚	愛媛県	090-6030-4174	au	別盛り・せき止め派
小泉 はるか	こいずみ はるか	koizumi_haruka@example.com	女	29	1989/6/25	既婚	長野県	080-   5-8331	ドコモ	奥ルー・ルー攻め派
小原 右京	おはら うきょう	ohara_ukyou1@example.com	男	54	1964/5/21	既婚	山形県	080-3476-8382	ドコモ	左ルー・混ぜ混ぜ派
伊藤 明宏	いとう あきひろ	itou_akihiro@example.com	男	28	1990/5/11	未婚	大分県	090-6367-2378	ソフトバンク	ぶっかけ・別口派
田所 徹平	たどころ てっぺい	tadokoro_teppei@example.com	男	59	1959/5/6	既婚	北海道	080-5190-5922	au	左ルー・せき止め派
中西 宏行	なかにし ひろゆき	nakanishi_hiroyuki@example.com	男	67	1951/8/4	既婚	東京都	090-6819- 510	ドコモ	ぶっかけ・せき止め派
岡島 さゆり	おかじま さゆり	okajima_sayuri@example.com	女	24	1993/11/13	既婚	静岡県	090-8711- 366	ドコモ	左ルー・せき止め派
平塚 寛治	ひらつか かんじ	hiratsuka_kanji@example.com	男	41	1977/8/2	未婚	宮城県	080- 474-7483	ドコモ	奥ルー・ルー攻め派
阪口 光良	さかぐち てるよし	sakaguchi_teruyoshi@example.com	男	51	1967/7/22	既婚	宮城県	080-8188-8575	ドコモ	ぶっかけ・混ぜ混ぜ派
池谷 亮介	いけたに りょうすけ	iketani_ryousuke@example.com	男	69	1949/4/19	既婚	神奈川県	090-1263-8789	ソフトバンク	ぶっかけ・ルー攻め派
岡田 ひとり	おかだ ひとり	okada_hitori@example.com	男	32	1986/6/17	既婚	大阪府	080-5925-5805	au	左ルー・せき止め派
都築 公顕	つづき きみあき	tsuduki_kimiaki@example.com	男	32	1986/6/6	既婚	群馬県	080-3867-3334	au	ぶっかけ・混ぜ混ぜ派
吉永 高史	よしなが たかし	yoshinaga_takashi@example.com	男	32	1986/7/12	既婚	福岡県	090-1091-7589	ドコモ	左ルー・ルー攻め派
小谷 由宇	こたに ゆう	kotani_yuu@example.com	女	51	1966/11/26	既婚	神奈川県	080-8440-9540	ドコモ	左ルー・混ぜ混ぜ派
堤 薫	つつみ かおる	tsutsumi_kaoru@example.com	女	62	1956/5/14	既婚	神奈川県	090-8298-2747	au	左ルー・せき止め派
赤坂 ひかり	あかさか ひかり	akasaka_hikari@example.com	女	61	1957/9/29	既婚	東京都	080- 355-9362	ドコモ	奥ルー・せき止め派
角谷 建	かどたに けん	kadotani_ken@example.com	男	73	1945/9/18	既婚	群馬県	090-4756-1978	ソフトバンク	左ルー・ルー攻め派
藤原 雅之	ふじわら まさゆき	fujiwara_masayuki@example.com	男	54	1964/2/28	既婚	福島県	090-3424-5366	ソフトバンク	ぶっかけ・ルー攻め派
岩井 栄一	いわい えいいち	iwai_eiichi@example.com	男	57	1960/12/7	既婚	神奈川県	080-6185- 207	au	ぶっかけ・せき止め派
奥田 紗季	おくだ さき	okuda_saki@example.com	女	42	1976/8/17	既婚	福島県	080-2143-9312	ドコモ	左ルー・ルー攻め派
大村 淳	おおむら あつし	oomura_atsushi@example.com	男	70	1947/12/17	既婚	宮城県	080-4393-1319	au	左ルー・ルー攻め派
竹内 雅彦	たけうち まさひこ	takeuchi_masahiko@example.com	男	62	1956/1/14	既婚	愛知県	090-4269-2803	au	ぶっかけ・混ぜ混ぜ派
清野 彩	きよの あや	kiyono_aya@example.com	女	49	1969/4/22	既婚	福岡県	080- 573-3659	ソフトバンク	ぶっかけ・混ぜ混ぜ派
古沢 兼	ふるさわ けん	furusawa_ken@example.com	男	60	1957/10/30	未婚	大阪府	090- 424-8485	ドコモ	奥ルー・ナン派
宇多田 聡	うただ さとし	utada_satoshi@example.com	男	54	1964/6/15	既婚	千葉県	080-8537-7878	ドコモ	奥ルー・混ぜ混ぜ派
瀬戸内 美佐子	せとうち みさこ	setouchi_misako@example.com	女	59	1959/8/23	既婚	埼玉県	090-3341-3477	au	ぶっかけ・せき止め派
石川 将也	いしかわ まさや	ishikawa_masaya@example.com	男	51	1967/1/9	既婚	広島県	090-7934-3763	ドコモ	ぶっかけ・せき止め派
岩崎 基祐	いわさき きすけ	iwasaki_kisuke@example.com	男	39	1979/6/6	既婚	東京都	080-9005- 633	au	左ルー・ルー攻め派
土居 明宏	どい あきひろ	doi_akihiro@example.com	男	70	1948/5/11	既婚	富山県	090-4516-4721	au	左ルー・混ぜ混ぜ派
大坪 ヒロ	おおつぼ ひろ	ootsubo_hiro@example.com	男	73	1945/1/12	既婚	宮崎県	080-3353- 896	au	ぶっかけ・別口派
西浦 丈雄	にしうら たけお	nishiura_takeo@example.com	男	73	1944/11/26	既婚	兵庫県	090-8838-2013	ツーカー	ぶっかけ・ルー攻め派
依田 信輔	よりた しんすけ	yorita_shinsuke@example.com	男	32	1986/3/19	未婚	鳥取県	080-6840-5101	au	右ルー・混ぜ混ぜ派
諏訪 憲一	すわ けんいち	suwa_kenichi@example.com	男	70	1948/9/2	既婚	茨城県	080-6756-1555	ドコモ	左ルー・せき止め派
高島 晃司	たかしま こうじ	takashima_kouji@example.com	男	57	1961/4/6	既婚	千葉県	090- 208-2741	ソフトバンク	別盛り・混ぜ混ぜ派
関 美幸	せき みゆき	seki_miyuki@example.com	女	24	1993/12/9	既婚	神奈川県	080- 536-4629	ドコモ	ぶっかけ・ルー攻め派
小玉 明慶	こだま あきよし	kodama_akiyoshi@example.com	男	38	1980/1/8	既婚	三重県	080-5842- 484	ドコモ	奥ルー・ルー攻め派
川原 明	かわはら あきら	kawahara_akira@example.com	男	61	1957/6/8	既婚	埼玉県	080-3151-6940	ソフトバンク	ぶっかけ・ルー攻め派
小田 涼	おだ りょう	oda_ryou@example.com	女	25	1993/7/8	既婚	神奈川県	080-2658-4671	ドコモ	右ルー・ルー攻め派
永田 和久	ながた かずひさ	nagata_kazuhisa@example.com	男	30	1988/10/4	未婚	兵庫県	090-6225-4572	au	手前ルー・混ぜ混ぜ派
曽根 利夫	そね としお	sone_toshio@example.com	男	56	1962/6/27	既婚	宮城県	090-8150- 163	ドコモ	ぶっかけ・せき止め派
井出 俊介	いで しゅんすけ	ide_shunsuke@example.com	男	42	1976/3/14	既婚	北海道	080-3365-8226	ドコモ	別盛り・別口派
中川 千夏	なかがわ ちなつ	nakagawa_chinatsu@example.com	女	69	1948/12/15	既婚	東京都	090-8862-6237	au	奥ルー・ルー攻め派
首藤 遥	すどう はるか	sudou_haruka1@example.com	女	47	1971/3/17	既婚	東京都	090- 885-1078	ドコモ	右ルー・混ぜ混ぜ派
大友 春樹	おおとも はるき	ootomo_haruki@example.com	女	39	1979/7/22	既婚	北海道	090-1911-7648	ドコモ	ぶっかけ・ルー攻め派
矢島 まさみ	やじま まさみ	yajima_masami@example.com	女	42	1976/10/8	既婚	千葉県	090-1186-9362	ソフトバンク	ぶっかけ・ナン派
沢田 六郎	さわだ ろくろう	sawada_rokurou@example.com	男	33	1985/7/7	既婚	東京都	090-2205-2521	au	別盛り・別口派
三浦 りえ	みうら りえ	miura_rie@example.com	女	61	1957/3/13	既婚	岐阜県	080-5498-6519	ドコモ	ぶっかけ・せき止め派
哀川 恵麻	あいかわ えま	aikawa_ema@example.com	女	64	1954/6/17	既婚	茨城県	080-6783-5645	ドコモ	左ルー・せき止め派
川口 くるみ	かわぐち くるみ	kawaguchi_kurumi@example.com	女	28	1989/10/29	既婚	山形県	080-1062-1331	ドコモ	右ルー・ルー攻め派
赤坂 恵梨香	あかさか えりか	akasaka_erika@example.com	女	49	1969/1/18	既婚	東京都	090-3217-6558	ドコモ	右ルー・せき止め派
相田 ケンイチ	あいだ けんいち	aida_kenichi@example.com	男	37	1981/8/28	既婚	大阪府	090-8009-1813	au	ぶっかけ・ルー攻め派
北島 浩太郎	きたじま こうたろう	kitajima_koutarou@example.com	男	40	1978/2/6	未婚	福岡県	080-9668-2164	au	右ルー・混ぜ混ぜ派
中川 恵子	なかがわ けいこ	nakagawa_keiko@example.com	女	70	1947/10/28	既婚	岐阜県	080-6593- 576	ドコモ	左ルー・ルー攻め派
岡山 亜希	おかやま あき	okayama_aki@example.com	女	72	1945/10/28	既婚	福岡県	080-1071-7508	au	ぶっかけ・せき止め派
大内 勇太	おおうち ゆうた	oouchi_yuuta@example.com	男	68	1950/9/10	既婚	茨城県	090- 637-3883	au	左ルー・ルー攻め派
伴 剛基	ばん よしき	ban_yoshiki@example.com	男	72	1946/2/18	既婚	宮城県	080-7668-9878	ドコモ	奥ルー・せき止め派
板倉 彩華	いたくら あやか	itakura_ayaka@example.com	女	71	1947/10/12	既婚	兵庫県	090-6122-7329	au	右ルー・混ぜ混ぜ派
小室 真吾	こむろ しんご	komuro_shingo@example.com	男	75	1943/10/1	既婚	愛媛県	090-6957-7865	ドコモ	ぶっかけ・ルー攻め派
田中 浩介	たなか こうすけ	tanaka_kousuke@example.com	男	45	1973/5/3	既婚	佐賀県	080-9138-1948	au	左ルー・せき止め派
田島 裕次郎	たじま ゆうじろう	tajima_yuujirou@example.com	男	46	1972/8/9	既婚	群馬県	090-8937-1223	ドコモ	左ルー・ルー攻め派
飛田 隆太	ひだ りゅうた	hida_ryuuta@example.com	男	26	1992/2/11	未婚	愛知県	080-7594-8207	ドコモ	別盛り・ルー攻め派
黒沢 佳乃	くろさわ よしの	kurosawa_yoshino@example.com	女	52	1966/9/1	既婚	群馬県	080-2699-9756	au	ぶっかけ・せき止め派
小谷 光臣	こたに みつおみ	kotani_mitsuomi@example.com	男	40	1978/6/1	既婚	福岡県	090- 187-3583	ドコモ	ぶっかけ・ナン派
安藤 祐一	あんどう ゆういち	anndou_yuuichi@example.com	男	48	1970/7/17	既婚	熊本県	090-3008-1460	ドコモ	左ルー・別口派
川田 杏	かわた あん	kawata_ann@example.com	女	66	1952/6/23	既婚	千葉県	090-1607-5853	ドコモ	右ルー・せき止め派
深沢 夏空	ふかざわ そら	fukazawa_sora@example.com	女	23	1995/5/22	既婚	大阪府	080-1155-5602	ドコモ	右ルー・ルー攻め派
杉原 直人	すぎはら なおと	sugihara_naoto@example.com	男	69	1948/11/27	既婚	愛知県	080-8448-6662	au	左ルー・ナン派
村上 一	むらかみ はじめ	murakami_hajime@example.com	男	60	1958/6/15	既婚	茨城県	090- 161-5115	au	左ルー・ルー攻め派
井村 郁恵	いむら いくえ	imura_ikue@example.com	女	33	1984/12/22	既婚	福岡県	080-7946-2748	ドコモ	別盛り・別口派
安部 まひる	あべ まひる	abe_mahiru1@example.com	女	52	1966/6/4	既婚	東京都	080- 363-2036	ドコモ	手前ルー・ルー攻め派
永井 長利	ながい ながとし	nagai_nagatoshi@example.com	男	59	1958/12/10	既婚	和歌山県	080-4828-9305	ドコモ	左ルー・ルー攻め派
